product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,total_revenue,year,month,day_name
FB000538,Outerwear,Uniqlo,Spring,L,Purple,217.89,49.4,110.25,2024-11-27,42,2.9,False,No Return,4630.5,2024,11,Wednesday
FB000539,Shoes,Mango,Winter,L,Black,123.14,0.0,123.14,2025-08-06,15,1.8,True,Wrong Item,1847.1,2025,8,Wednesday
FB000540,Tops,Ann Taylor,Winter,XL,Navy,103.96,0.0,103.96,2025-08-06,23,3.3,False,No Return,2391.08,2025,8,Wednesday
FB000541,Dresses,H&M,Spring,XL,Blue,138.45,0.0,138.45,2025-03-28,18,3.3,False,No Return,2492.1,2025,3,Friday
FB000542,Shoes,Gap,Summer,S,Black,165.1,0.0,165.1,2025-08-06,7,2.986604189636163,False,No Return,1155.7,2025,8,Wednesday
FB000543,Shoes,Gap,Winter,XXL,Gray,147.25,0.0,147.25,2025-08-06,15,2.7,False,No Return,2208.75,2025,8,Wednesday
FB000544,Shoes,Uniqlo,Fall,L,Pink,126.23,0.0,126.23,2025-08-06,48,2.1,False,No Return,6059.04,2025,8,Wednesday
FB000545,Outerwear,Ann Taylor,Fall,M,Navy,229.04,0.0,229.04,2025-08-06,5,4.5,False,No Return,1145.2,2025,8,Wednesday
FB000546,Accessories,Ann Taylor,Winter,Unknown,Gray,38.65,32.6,26.05,2025-08-06,46,1.1,False,No Return,1198.3,2025,8,Wednesday
FB000547,Bottoms,Banana Republic,Spring,XS,Pink,80.82,0.0,80.82,2025-02-11,42,2.986604189636163,False,No Return,3394.4399999999996,2025,2,Tuesday
FB000548,Accessories,Uniqlo,Spring,Unknown,Beige,56.44,0.0,56.44,2025-03-18,35,4.0,False,No Return,1975.3999999999999,2025,3,Tuesday
FB000549,Dresses,Zara,Fall,M,Beige,121.3,0.0,121.3,2025-08-06,33,2.3,False,No Return,4002.9,2025,8,Wednesday
FB000550,Bottoms,Gap,Fall,Unknown,Black,101.98,28.4,73.02,2025-08-06,40,4.5,False,No Return,2920.7999999999997,2025,8,Wednesday
FB000551,Bottoms,Banana Republic,Spring,L,Red,89.99,0.0,89.99,2025-02-28,26,4.1,False,No Return,2339.74,2025,2,Friday
FB000552,Shoes,Forever21,Summer,XXL,Green,64.31,34.5,42.12,2025-08-06,48,4.5,False,No Return,2021.7599999999998,2025,8,Wednesday
FB000553,Dresses,Zara,Spring,L,Beige,168.92,0.0,168.92,2025-07-14,11,4.4,False,No Return,1858.12,2025,7,Monday
FB000554,Bottoms,Gap,Summer,XL,Navy,86.46,49.5,43.66,2025-08-06,19,4.3,False,No Return,829.54,2025,8,Wednesday
FB000555,Tops,Forever21,Winter,XS,Red,36.84,18.9,29.88,2025-08-06,39,1.2,False,No Return,1165.32,2025,8,Wednesday
FB000556,Tops,Ann Taylor,Spring,XS,Pink,38.5,0.0,38.5,2025-03-06,2,3.2,False,No Return,77.0,2025,3,Thursday
FB000557,Bottoms,Mango,Winter,Unknown,Beige,68.02,37.7,42.38,2025-08-06,40,2.1,False,No Return,1695.2,2025,8,Wednesday
FB000558,Dresses,Uniqlo,Fall,M,Brown,117.23,0.0,117.23,2025-08-06,30,2.986604189636163,True,Changed Mind,3516.9,2025,8,Wednesday
FB000559,Tops,Ann Taylor,Spring,S,Navy,79.33,0.0,79.33,2025-01-30,10,3.4,True,Changed Mind,793.3,2025,1,Thursday
FB000560,Bottoms,Mango,Summer,L,Green,75.82,42.7,43.44,2025-08-06,11,2.0,False,No Return,477.84,2025,8,Wednesday
FB000561,Dresses,Ann Taylor,Spring,M,White,141.42,0.0,141.42,2025-03-25,10,2.5,False,No Return,1414.1999999999998,2025,3,Tuesday
FB000562,Shoes,Uniqlo,Spring,L,Black,124.2,0.0,124.2,2024-08-28,24,1.0,False,No Return,2980.8,2024,8,Wednesday
FB000563,Bottoms,Forever21,Winter,L,Navy,48.42,0.0,48.42,2025-08-06,6,4.3,False,No Return,290.52,2025,8,Wednesday
FB000564,Dresses,H&M,Fall,XS,Gray,119.4,0.0,119.4,2025-08-06,45,4.2,False,No Return,5373.0,2025,8,Wednesday
FB000565,Shoes,Mango,Summer,M,Brown,186.07,0.0,186.07,2025-08-06,41,2.6,False,No Return,7628.87,2025,8,Wednesday
FB000566,Shoes,Mango,Summer,XL,Brown,109.46,0.0,109.46,2025-08-06,38,4.1,False,No Return,4159.48,2025,8,Wednesday
FB000567,Dresses,Gap,Winter,S,Gray,116.18,42.7,66.57,2025-08-06,3,3.5,False,No Return,199.70999999999998,2025,8,Wednesday
FB000568,Accessories,Zara,Winter,Unknown,Green,41.29,26.3,30.43,2025-08-06,5,4.7,False,No Return,152.15,2025,8,Wednesday
FB000569,Tops,Uniqlo,Winter,S,Green,94.68,45.0,52.07,2025-08-06,47,2.6,False,No Return,2447.29,2025,8,Wednesday
FB000570,Accessories,Zara,Spring,Unknown,White,48.55,32.7,32.67,2024-10-01,39,2.8,False,No Return,1274.13,2024,10,Tuesday
FB000571,Tops,Gap,Summer,M,Purple,75.22,0.0,75.22,2025-08-06,22,2.1,True,Size Issue,1654.84,2025,8,Wednesday
FB000572,Shoes,H&M,Summer,XS,White,98.95,30.3,68.97,2025-08-06,16,2.986604189636163,False,No Return,1103.52,2025,8,Wednesday
FB000573,Tops,H&M,Spring,XL,Brown,39.56,0.0,39.56,2025-01-21,15,2.986604189636163,False,No Return,593.4000000000001,2025,1,Tuesday
FB000574,Outerwear,Uniqlo,Winter,S,White,153.88,0.0,153.88,2025-08-06,42,2.2,False,No Return,6462.96,2025,8,Wednesday
FB000575,Accessories,Ann Taylor,Summer,Unknown,Beige,68.87,0.0,68.87,2025-08-06,9,1.1,False,No Return,619.83,2025,8,Wednesday
FB000576,Bottoms,Ann Taylor,Fall,M,Pink,25.56,38.9,15.62,2025-08-06,48,2.986604189636163,False,No Return,749.76,2025,8,Wednesday
FB000577,Outerwear,H&M,Fall,XXL,White,246.49,0.0,246.49,2025-08-06,20,4.8,False,No Return,4929.8,2025,8,Wednesday
FB000578,Accessories,H&M,Fall,Unknown,Green,52.41,0.0,52.41,2025-08-06,14,2.986604189636163,False,No Return,733.74,2025,8,Wednesday
FB000579,Tops,Zara,Summer,M,Navy,33.77,0.0,33.77,2025-08-06,12,3.8,False,No Return,405.24,2025,8,Wednesday
FB000580,Shoes,H&M,Summer,M,Pink,96.7,0.0,96.7,2025-08-06,28,3.0,False,No Return,2707.6,2025,8,Wednesday
FB000581,Dresses,H&M,Spring,M,Red,95.81,0.0,95.81,2025-05-09,47,4.9,False,No Return,4503.07,2025,5,Friday
FB000582,Tops,Gap,Fall,M,Brown,41.58,0.0,41.58,2025-08-06,3,1.6,False,No Return,124.74,2025,8,Wednesday
FB000583,Tops,Uniqlo,Summer,XL,Gray,46.67,6.6,43.59,2025-08-06,35,1.3,True,Quality Issue,1525.65,2025,8,Wednesday
FB000584,Bottoms,Zara,Winter,L,Beige,25.98,59.4,10.55,2025-08-06,40,2.986604189636163,False,No Return,422.0,2025,8,Wednesday
FB000585,Outerwear,Uniqlo,Summer,L,Beige,204.82,14.0,176.15,2025-08-06,27,3.8,False,No Return,4756.05,2025,8,Wednesday
FB000586,Tops,Zara,Winter,XXL,Pink,43.43,47.1,22.97,2025-08-06,44,4.7,False,No Return,1010.68,2025,8,Wednesday
FB000587,Accessories,H&M,Summer,Unknown,Blue,40.5,40.5,24.1,2025-08-06,25,2.9,False,No Return,602.5,2025,8,Wednesday
FB000588,Bottoms,Forever21,Winter,M,Red,73.59,16.6,61.37,2025-08-06,34,4.0,False,No Return,2086.58,2025,8,Wednesday
FB000589,Accessories,Ann Taylor,Summer,Unknown,Navy,17.67,0.0,17.67,2025-08-06,29,4.3,False,No Return,512.4300000000001,2025,8,Wednesday
FB000590,Dresses,Gap,Winter,S,Green,70.01,28.0,50.41,2025-08-06,23,2.986604189636163,False,No Return,1159.4299999999998,2025,8,Wednesday
FB000591,Shoes,Mango,Fall,XS,Red,79.32,33.7,52.59,2025-08-06,38,3.0,True,Size Issue,1998.42,2025,8,Wednesday
FB000592,Accessories,Zara,Summer,Unknown,Beige,45.24,0.0,45.24,2025-08-06,20,3.0,True,Quality Issue,904.8000000000001,2025,8,Wednesday
FB000593,Tops,H&M,Summer,XXL,Red,63.51,13.6,54.87,2025-08-06,19,2.986604189636163,False,No Return,1042.53,2025,8,Wednesday
FB000594,Bottoms,Ann Taylor,Winter,XXL,White,55.23,33.6,36.67,2025-08-06,9,2.986604189636163,False,No Return,330.03000000000003,2025,8,Wednesday
FB000595,Dresses,Banana Republic,Fall,M,Navy,137.59,0.0,137.59,2025-08-06,18,2.986604189636163,False,No Return,2476.62,2025,8,Wednesday
FB000596,Shoes,H&M,Fall,Unknown,White,65.8,0.0,65.8,2025-08-06,46,3.2,False,No Return,3026.7999999999997,2025,8,Wednesday
FB000597,Shoes,Uniqlo,Winter,XL,Blue,88.42,0.0,88.42,2025-08-06,44,3.4,True,Damaged,3890.48,2025,8,Wednesday
FB000598,Dresses,Mango,Fall,M,Red,75.54,0.0,75.54,2025-08-06,6,4.6,False,No Return,453.24,2025,8,Wednesday
FB000599,Shoes,H&M,Spring,L,White,185.13,0.0,185.13,2025-05-09,49,4.9,False,No Return,9071.369999999999,2025,5,Friday
FB000600,Outerwear,Mango,Fall,L,Black,132.58,0.0,132.58,2025-08-06,45,1.6,False,No Return,5966.1,2025,8,Wednesday
FB000601,Bottoms,Zara,Fall,M,White,93.38,0.0,93.38,2025-08-06,7,3.5,False,No Return,653.66,2025,8,Wednesday
FB000602,Accessories,Ann Taylor,Fall,Unknown,Black,47.28,0.0,47.28,2025-08-06,38,4.2,False,No Return,1796.64,2025,8,Wednesday
FB000603,Bottoms,Banana Republic,Spring,L,Green,59.88,0.0,59.88,2024-10-12,33,2.9,False,No Return,1976.0400000000002,2024,10,Saturday
FB000604,Dresses,H&M,Winter,XXL,Black,140.07,0.0,140.07,2025-08-06,15,2.7,False,No Return,2101.0499999999997,2025,8,Wednesday
FB000605,Accessories,Uniqlo,Winter,Unknown,Black,66.6,0.0,66.6,2025-08-06,47,4.0,False,No Return,3130.2,2025,8,Wednesday
FB000606,Accessories,Gap,Summer,Unknown,Purple,39.82,35.4,25.72,2025-08-06,9,4.6,False,No Return,231.48,2025,8,Wednesday
FB000607,Accessories,Zara,Fall,Unknown,Red,70.74,0.0,70.74,2025-08-06,49,1.8,False,No Return,3466.2599999999998,2025,8,Wednesday
FB000608,Dresses,Zara,Spring,M,Red,95.33,0.0,95.33,2025-06-07,36,2.986604189636163,True,Quality Issue,3431.88,2025,6,Saturday
FB000609,Accessories,Forever21,Spring,Unknown,Red,32.62,29.1,23.13,2025-07-27,9,1.4,False,No Return,208.17,2025,7,Sunday
FB000610,Bottoms,Mango,Summer,XL,Purple,41.07,0.0,41.07,2025-08-06,10,4.8,False,No Return,410.7,2025,8,Wednesday
FB000611,Bottoms,Zara,Winter,XL,Gray,43.1,0.0,43.1,2025-08-06,34,4.9,False,No Return,1465.4,2025,8,Wednesday
FB000612,Outerwear,Ann Taylor,Winter,XXL,Navy,102.03,27.9,73.56,2025-08-06,21,2.2,True,Size Issue,1544.76,2025,8,Wednesday
FB000613,Accessories,Mango,Winter,Unknown,Red,54.11,0.0,54.11,2025-08-06,15,2.6,False,No Return,811.65,2025,8,Wednesday
FB000614,Accessories,Mango,Winter,Unknown,Purple,43.5,0.0,43.5,2025-08-06,35,2.8,False,No Return,1522.5,2025,8,Wednesday
FB000615,Accessories,Banana Republic,Winter,Unknown,Pink,66.0,0.0,66.0,2025-08-06,19,2.6,False,No Return,1254.0,2025,8,Wednesday
FB000616,Bottoms,Banana Republic,Summer,M,White,38.85,0.0,38.85,2025-08-06,10,3.8,False,No Return,388.5,2025,8,Wednesday
FB000617,Accessories,Zara,Summer,Unknown,Beige,61.29,0.0,61.29,2025-08-06,15,4.0,False,No Return,919.35,2025,8,Wednesday
FB000618,Bottoms,H&M,Spring,XS,Beige,90.66,0.0,90.66,2025-03-20,49,2.4,True,Color Mismatch,4442.34,2025,3,Thursday
FB000619,Dresses,Mango,Fall,XL,Green,119.96,0.0,119.96,2025-08-06,5,5.0,False,No Return,599.8,2025,8,Wednesday
FB000620,Shoes,Forever21,Fall,XXL,Red,130.21,0.0,130.21,2025-08-06,50,4.7,False,No Return,6510.5,2025,8,Wednesday
FB000621,Tops,Banana Republic,Winter,XS,Red,49.68,0.0,49.68,2025-08-06,15,2.8,False,No Return,745.2,2025,8,Wednesday
FB000622,Accessories,Zara,Spring,Unknown,Purple,46.58,0.0,46.58,2024-09-25,42,1.7,False,No Return,1956.36,2024,9,Wednesday
FB000623,Accessories,Mango,Summer,Unknown,Brown,69.88,0.0,69.88,2025-08-06,8,2.8,False,No Return,559.04,2025,8,Wednesday
FB000624,Accessories,Forever21,Fall,Unknown,Green,32.15,0.0,32.15,2025-08-06,17,1.9,True,Quality Issue,546.55,2025,8,Wednesday
FB000625,Bottoms,Forever21,Summer,S,Black,36.34,0.0,36.34,2025-08-06,6,4.5,True,Damaged,218.04000000000002,2025,8,Wednesday
FB000626,Bottoms,Mango,Fall,M,Beige,93.01,0.0,93.01,2025-08-06,34,1.4,False,No Return,3162.34,2025,8,Wednesday
FB000627,Tops,Gap,Winter,S,Brown,75.0,0.0,75.0,2025-08-06,19,1.6,False,No Return,1425.0,2025,8,Wednesday
FB000628,Outerwear,Zara,Fall,M,Blue,81.63,12.4,71.51,2025-08-06,3,2.986604189636163,False,No Return,214.53000000000003,2025,8,Wednesday
FB000629,Bottoms,Uniqlo,Spring,XL,Gray,109.81,0.0,109.81,2025-07-24,17,1.9,False,No Return,1866.77,2025,7,Thursday
FB000630,Bottoms,Ann Taylor,Fall,Unknown,Black,47.7,0.0,47.7,2025-08-06,14,2.3,False,No Return,667.8000000000001,2025,8,Wednesday
FB000631,Tops,Banana Republic,Winter,S,Red,96.08,0.0,96.08,2025-08-06,7,2.5,False,No Return,672.56,2025,8,Wednesday
FB000632,Tops,H&M,Winter,XS,Brown,28.0,2.6,27.27,2025-08-06,2,2.986604189636163,False,No Return,54.54,2025,8,Wednesday
FB000633,Bottoms,Zara,Winter,S,Brown,52.43,6.4,49.07,2025-08-06,42,2.6,False,No Return,2060.94,2025,8,Wednesday
FB000634,Accessories,Gap,Summer,Unknown,Pink,67.95,18.3,55.52,2025-08-06,37,2.986604189636163,False,No Return,2054.2400000000002,2025,8,Wednesday
FB000635,Dresses,Ann Taylor,Fall,Unknown,Red,131.92,0.0,131.92,2025-08-06,10,2.5,False,No Return,1319.1999999999998,2025,8,Wednesday
FB000636,Outerwear,Ann Taylor,Spring,XS,White,205.77,0.0,205.77,2025-01-31,38,1.0,False,No Return,7819.26,2025,1,Friday
FB000637,Tops,Uniqlo,Winter,XL,White,97.88,11.3,86.82,2025-08-06,27,1.3,False,No Return,2344.14,2025,8,Wednesday
FB000638,Shoes,Zara,Summer,L,Gray,109.55,0.0,109.55,2025-08-06,32,1.4,False,No Return,3505.6,2025,8,Wednesday
FB000639,Bottoms,Zara,Fall,L,Gray,52.94,10.6,47.33,2025-08-06,50,2.7,False,No Return,2366.5,2025,8,Wednesday
FB000640,Bottoms,Banana Republic,Winter,XS,Pink,70.83,18.0,58.08,2025-08-06,21,2.9,False,No Return,1219.68,2025,8,Wednesday
FB000641,Dresses,Mango,Fall,L,Navy,53.17,0.0,53.17,2025-08-06,14,4.5,True,Changed Mind,744.38,2025,8,Wednesday
FB000642,Bottoms,Banana Republic,Summer,XS,Beige,119.56,46.2,64.32,2025-08-06,14,2.986604189636163,False,No Return,900.4799999999999,2025,8,Wednesday
FB000643,Dresses,Mango,Winter,S,Blue,144.43,0.0,144.43,2025-08-06,41,3.6,False,No Return,5921.63,2025,8,Wednesday
FB000644,Outerwear,Mango,Spring,S,Purple,172.93,0.0,172.93,2025-04-12,43,4.7,True,Quality Issue,7435.990000000001,2025,4,Saturday
FB000645,Outerwear,Gap,Winter,XL,Beige,191.95,40.4,114.4,2025-08-06,21,2.9,False,No Return,2402.4,2025,8,Wednesday
FB000646,Dresses,H&M,Winter,M,Black,128.56,0.0,128.56,2025-08-06,45,2.4,False,No Return,5785.2,2025,8,Wednesday
FB000647,Dresses,H&M,Summer,L,White,123.08,53.0,57.85,2025-08-06,38,2.5,False,No Return,2198.3,2025,8,Wednesday
FB000648,Outerwear,Ann Taylor,Spring,S,Purple,119.78,0.0,119.78,2025-04-04,22,1.5,True,Color Mismatch,2635.16,2025,4,Friday
FB000649,Bottoms,Banana Republic,Summer,XS,White,110.6,0.0,110.6,2025-08-06,19,2.986604189636163,True,Color Mismatch,2101.4,2025,8,Wednesday
FB000650,Tops,Zara,Spring,S,Purple,58.16,0.0,58.16,2025-07-02,29,4.1,False,No Return,1686.6399999999999,2025,7,Wednesday
FB000651,Outerwear,Mango,Fall,S,Green,208.82,0.0,208.82,2025-08-06,45,1.8,False,No Return,9396.9,2025,8,Wednesday
FB000652,Shoes,Ann Taylor,Winter,M,Black,192.74,0.0,192.74,2025-08-06,43,4.3,False,No Return,8287.82,2025,8,Wednesday
FB000653,Accessories,Gap,Fall,Unknown,Red,71.82,18.4,58.61,2025-08-06,50,1.9,False,No Return,2930.5,2025,8,Wednesday
FB000654,Shoes,Zara,Summer,XS,Red,145.4,0.0,145.4,2025-08-06,14,2.0,False,No Return,2035.6000000000001,2025,8,Wednesday
FB000655,Bottoms,Mango,Summer,XXL,Brown,51.94,0.0,51.94,2025-08-06,9,3.2,False,No Return,467.46,2025,8,Wednesday
FB000656,Accessories,Ann Taylor,Spring,Unknown,Black,77.48,0.0,77.48,2024-10-07,49,3.3,True,Quality Issue,3796.52,2024,10,Monday
FB000657,Dresses,Mango,Summer,L,Black,59.66,45.2,32.69,2025-08-06,14,2.6,False,No Return,457.65999999999997,2025,8,Wednesday
FB000658,Bottoms,Uniqlo,Summer,S,Red,102.07,0.0,102.07,2025-08-06,26,2.986604189636163,True,Color Mismatch,2653.8199999999997,2025,8,Wednesday
FB000659,Accessories,Banana Republic,Spring,Unknown,Gray,48.57,0.0,48.57,2024-12-06,12,4.7,False,No Return,582.84,2024,12,Friday
FB000660,Shoes,Gap,Summer,M,Navy,121.55,0.0,121.55,2025-08-06,16,2.986604189636163,True,Damaged,1944.8,2025,8,Wednesday
FB000661,Accessories,Ann Taylor,Winter,Unknown,Navy,59.22,44.8,32.69,2025-08-06,21,2.0,False,No Return,686.49,2025,8,Wednesday
FB000662,Tops,Ann Taylor,Spring,XS,Beige,58.5,2.1,57.27,2025-05-23,24,3.9,False,No Return,1374.48,2025,5,Friday
FB000663,Accessories,Forever21,Fall,Unknown,Green,73.85,0.0,73.85,2025-08-06,46,2.0,False,No Return,3397.1,2025,8,Wednesday
FB000664,Bottoms,H&M,Summer,XXL,Red,114.32,36.5,72.59,2025-08-06,41,4.1,False,No Return,2976.19,2025,8,Wednesday
FB000665,Bottoms,Forever21,Summer,XS,Gray,91.4,11.0,81.35,2025-08-06,18,1.6,False,No Return,1464.3,2025,8,Wednesday
FB000666,Accessories,Forever21,Winter,Unknown,Navy,69.77,0.0,69.77,2025-08-06,30,2.986604189636163,True,Color Mismatch,2093.1,2025,8,Wednesday
FB000667,Tops,H&M,Summer,L,Black,72.95,0.0,72.95,2025-08-06,27,4.8,False,No Return,1969.65,2025,8,Wednesday
FB000668,Bottoms,Ann Taylor,Summer,XL,Beige,63.99,42.2,36.99,2025-08-06,35,3.2,False,No Return,1294.65,2025,8,Wednesday
FB000669,Dresses,Banana Republic,Summer,XL,Blue,74.84,51.9,36.0,2025-08-06,35,2.5,False,No Return,1260.0,2025,8,Wednesday
FB000670,Outerwear,H&M,Spring,XS,Black,158.84,0.0,158.84,2025-04-16,30,4.6,False,No Return,4765.2,2025,4,Wednesday
FB000671,Shoes,Mango,Spring,M,Brown,96.36,58.6,39.89,2025-02-10,16,3.9,False,No Return,638.24,2025,2,Monday
FB000672,Bottoms,H&M,Spring,XS,Purple,51.06,13.9,43.96,2024-08-16,16,1.3,False,No Return,703.36,2024,8,Friday
FB000673,Bottoms,Banana Republic,Summer,L,Navy,49.75,26.4,36.62,2025-08-06,24,3.8,False,No Return,878.8799999999999,2025,8,Wednesday
FB000674,Dresses,Mango,Spring,XS,Pink,148.98,0.0,148.98,2024-10-26,11,2.2,True,Wrong Item,1638.78,2024,10,Saturday
FB000675,Accessories,Gap,Winter,Unknown,Gray,72.24,0.0,72.24,2025-08-06,35,4.1,False,No Return,2528.3999999999996,2025,8,Wednesday
FB000676,Tops,Mango,Winter,XS,Blue,94.92,0.0,94.92,2025-08-06,5,3.3,False,No Return,474.6,2025,8,Wednesday
FB000677,Outerwear,Banana Republic,Fall,XXL,Brown,91.08,0.0,91.08,2025-08-06,47,4.9,False,No Return,4280.76,2025,8,Wednesday
FB000678,Accessories,Banana Republic,Fall,Unknown,Brown,49.72,58.3,20.73,2025-08-06,4,1.6,False,No Return,82.92,2025,8,Wednesday
FB000679,Accessories,Gap,Winter,Unknown,Purple,23.09,7.1,21.45,2025-08-06,11,1.2,False,No Return,235.95,2025,8,Wednesday
FB000680,Accessories,Zara,Spring,Unknown,Red,49.95,0.0,49.95,2024-09-17,29,4.3,False,No Return,1448.5500000000002,2024,9,Tuesday
FB000681,Accessories,Forever21,Winter,Unknown,Green,25.7,0.0,25.7,2025-08-06,38,3.2,True,Quality Issue,976.6,2025,8,Wednesday
FB000682,Shoes,Mango,Summer,XS,Green,175.22,0.0,175.22,2025-08-06,8,4.9,False,No Return,1401.76,2025,8,Wednesday
FB000683,Bottoms,Ann Taylor,Summer,XS,Gray,37.57,0.0,37.57,2025-08-06,18,1.9,False,No Return,676.26,2025,8,Wednesday
FB000684,Outerwear,Zara,Spring,M,Green,245.87,0.0,245.87,2025-06-24,27,2.6,False,No Return,6638.49,2025,6,Tuesday
FB000685,Bottoms,Banana Republic,Winter,XS,Red,116.92,0.0,116.92,2025-08-06,13,3.2,False,No Return,1519.96,2025,8,Wednesday
FB000686,Dresses,Ann Taylor,Winter,L,Pink,103.11,0.0,103.11,2025-08-06,17,2.986604189636163,False,No Return,1752.87,2025,8,Wednesday
FB000687,Outerwear,Uniqlo,Fall,M,Purple,238.89,0.5,237.7,2025-08-06,28,2.7,False,No Return,6655.599999999999,2025,8,Wednesday
FB000688,Shoes,Uniqlo,Summer,XS,Pink,86.81,12.6,75.87,2025-08-06,6,1.7,False,No Return,455.22,2025,8,Wednesday
FB000689,Bottoms,Mango,Summer,XS,Blue,58.8,11.8,51.86,2025-08-06,8,2.986604189636163,False,No Return,414.88,2025,8,Wednesday
FB000690,Bottoms,Ann Taylor,Spring,XL,Beige,41.65,52.0,19.99,2025-05-16,20,1.2,False,No Return,399.79999999999995,2025,5,Friday
FB000691,Tops,H&M,Spring,XL,Black,61.67,46.4,33.06,2025-07-15,50,2.7,False,No Return,1653.0,2025,7,Tuesday
FB000692,Bottoms,H&M,Fall,XS,Black,40.39,0.0,40.39,2025-08-06,16,2.986604189636163,False,No Return,646.24,2025,8,Wednesday
FB000693,Tops,Ann Taylor,Fall,XXL,Purple,95.13,45.4,51.94,2025-08-06,46,2.5,False,No Return,2389.24,2025,8,Wednesday
FB000694,Bottoms,Zara,Fall,S,Green,115.14,0.0,115.14,2025-08-06,43,2.5,False,No Return,4951.02,2025,8,Wednesday
FB000695,Tops,H&M,Summer,Unknown,Beige,59.58,0.0,59.58,2025-08-06,27,3.3,False,No Return,1608.6599999999999,2025,8,Wednesday
FB000696,Shoes,Uniqlo,Spring,M,Purple,169.89,0.0,169.89,2025-07-14,12,1.2,False,No Return,2038.6799999999998,2025,7,Monday
FB000697,Shoes,Mango,Winter,S,Black,117.38,22.5,90.97,2025-08-06,42,2.8,True,Color Mismatch,3820.74,2025,8,Wednesday
FB000698,Tops,Mango,Winter,S,Pink,118.95,0.0,118.95,2025-08-06,18,1.9,True,Quality Issue,2141.1,2025,8,Wednesday
FB000699,Accessories,Uniqlo,Fall,Unknown,Red,39.3,0.0,39.3,2025-08-06,39,2.986604189636163,False,No Return,1532.6999999999998,2025,8,Wednesday
FB000700,Tops,H&M,Winter,L,Beige,74.3,0.0,74.3,2025-08-06,31,3.8,True,Wrong Item,2303.2999999999997,2025,8,Wednesday
FB000701,Bottoms,H&M,Spring,XS,Brown,62.97,0.0,62.97,2025-05-26,5,3.5,False,No Return,314.85,2025,5,Monday
FB000702,Accessories,H&M,Summer,Unknown,Gray,73.6,0.0,73.6,2025-08-06,1,1.8,False,No Return,73.6,2025,8,Wednesday
FB000703,Accessories,Mango,Spring,Unknown,Black,77.85,34.9,50.68,2025-08-05,11,2.986604189636163,False,No Return,557.48,2025,8,Tuesday
FB000704,Tops,Forever21,Summer,Unknown,Red,94.31,0.0,94.31,2025-08-06,20,3.0,False,No Return,1886.2,2025,8,Wednesday
FB000705,Bottoms,Ann Taylor,Spring,Unknown,Navy,60.36,0.0,60.36,2024-09-01,35,3.3,False,No Return,2112.6,2024,9,Sunday
FB000706,Bottoms,Mango,Summer,XXL,Brown,94.85,0.0,94.85,2025-08-06,28,1.5,False,No Return,2655.7999999999997,2025,8,Wednesday
FB000707,Accessories,Uniqlo,Winter,Unknown,Blue,30.52,7.9,28.11,2025-08-06,43,4.7,False,No Return,1208.73,2025,8,Wednesday
FB000708,Dresses,Mango,Summer,XS,Navy,97.06,0.0,97.06,2025-08-06,24,3.9,False,No Return,2329.44,2025,8,Wednesday
FB000709,Bottoms,Forever21,Summer,M,Purple,57.85,35.4,37.37,2025-08-06,17,2.986604189636163,False,No Return,635.29,2025,8,Wednesday
FB000710,Tops,Zara,Fall,M,White,51.35,19.7,41.23,2025-08-06,39,1.3,False,No Return,1607.9699999999998,2025,8,Wednesday
FB000711,Accessories,Ann Taylor,Spring,Unknown,Black,61.34,45.4,33.49,2025-02-03,46,2.986604189636163,False,No Return,1540.5400000000002,2025,2,Monday
FB000712,Outerwear,Banana Republic,Summer,L,Purple,189.28,0.0,189.28,2025-08-06,41,2.7,True,Wrong Item,7760.4800000000005,2025,8,Wednesday
FB000713,Tops,Banana Republic,Summer,XXL,Purple,86.67,35.8,55.64,2025-08-06,2,4.9,False,No Return,111.28,2025,8,Wednesday
FB000714,Bottoms,Ann Taylor,Spring,S,Navy,102.84,0.0,102.84,2024-09-10,27,1.8,False,No Return,2776.6800000000003,2024,9,Tuesday
FB000715,Outerwear,Zara,Fall,XXL,Green,225.21,0.0,225.21,2025-08-06,27,3.1,True,Changed Mind,6080.67,2025,8,Wednesday
FB000716,Dresses,Uniqlo,Winter,XL,Gray,48.91,27.8,35.31,2025-08-06,0,4.1,False,No Return,0.0,2025,8,Wednesday
FB000717,Outerwear,Forever21,Fall,L,Pink,145.93,0.0,145.93,2025-08-06,19,1.5,False,No Return,2772.67,2025,8,Wednesday
FB000718,Outerwear,Banana Republic,Winter,Unknown,Green,225.92,43.7,127.19,2025-08-06,30,3.2,False,No Return,3815.7,2025,8,Wednesday
FB000719,Outerwear,Uniqlo,Summer,XL,Green,202.18,39.7,121.91,2025-08-06,20,4.1,False,No Return,2438.2,2025,8,Wednesday
FB000720,Tops,Uniqlo,Fall,XL,Blue,51.85,0.0,51.85,2025-08-06,28,2.986604189636163,False,No Return,1451.8,2025,8,Wednesday
FB000721,Tops,Uniqlo,Summer,L,Gray,75.34,0.0,75.34,2025-08-06,21,2.986604189636163,False,No Return,1582.14,2025,8,Wednesday
FB000722,Shoes,Gap,Spring,S,Pink,92.09,54.9,41.53,2025-01-19,44,2.2,False,No Return,1827.3200000000002,2025,1,Sunday
FB000723,Accessories,Zara,Fall,Unknown,Blue,56.39,0.0,56.39,2025-08-06,49,4.2,False,No Return,2763.11,2025,8,Wednesday
